"","rowid","source","Issue Flag","doi","article","fed","tech.a1","tech.a2","tech.a3","tech.a4","tech.a5","tech.a6","tech.1","tech.2","tech.3","tech.4","tech.5","tech.6","tech.7","tech.8","tech.9","tech.10","tech.11","tech.12","risk.b1","risk.13","risk.14","risk.15","risk.16","risk.17","risk.18","risk.19","risk.20","technical.quality","risk.quality","authors","year","Species","Group","environment","life_f","vivo_f","sex","exp_type_f","exposure.route","mix","negative.control","reference.material","exposure.media","solvent","detergent","media.sal.ppt","media.ph","media.temp","media.temp.min","media.temp.max","exposure.duration.d","Recovery (Days)","treatments","treatment_range","replicates","dosing.frequency","sample.size","dose.particles.mL.nominal","dose.mg.L.nominal","dose.particles.mL.measured","dose.mg.L.measured","dose.particles.mL.master","dose.particles.mL.master.converted.reported","dose.mg.L.master","dose.mg.L.master.converted.reported","chem.add.nominal","chem.add.dose.mg.L.nominal","chem.add.measured","chem.add.dose.mg.L.measured","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","effect_f","effect.metric","direction","lvl1_f","lvl2_f","lvl3_f","bio_f","target.cell.tissue","poly_f","density.g.cm3","density.reported.estimated","shape_f","charge","zetapotential.mV","zetapotential.media","size.length.um.used.for.conversions","size.width.um.used.for.conversions","size_f","particle.surface.area.um2","particle.volume.um3","mass.per.particle.mg","functional.group","size.length.mm.nominal","size.length.min.mm.nominal","size.length.max.mm.nominal","size.length.mm.measured","size.length.min.mm.measured","size.length.max.mm.measured","size.width.mm.nominal","size.width.min.mm.nominal","size.width.max.mm.nominal","size.width.mm.measured","size.width.min.mm.measured","size.width.max.mm.measured","size.height.mm.nominal","size.height.min.mm.nominal","size.height.max.mm.nominal","size.height.mm.measured","size.height.min.mm.measured","size.height.max.mm.measured","weather.biofoul_f","size.valid","shape.valid","polymer.valid","particle.source","sodium.azide","contaminant.screen","clean.method","sol.rinse","background.plastics","concentration.valid","particle.behavior","uptake.valid","uptake.valid.method","tissue.distribution","total.quality","tier_zero_tech_f","tier_zero_risk_f","af.time","acute.chronic_f","af.noec","dose.surface.area.um2.mL.master","particle.surface.area.um2.mg","polydispersity","size.length.min.um.used.for.conversions","size.width.min.um.used.for.conversions","size.height.min.um.used.for.conversions","size.length.max.um.used.for.conversions","size.width.max.um.used.for.conversions","size.height.max.um.used.for.conversions","particle.surface.area.um2.min","particle.surface.area.um2.max","particle.volume.um3.min","particle.volume.um3.max","mass.per.particle.mg.min","mass.per.particle.mg.max","dose.um3.mL.master","dose.um2.mL.master","dose.um2.ug.mL.master","body.length.cm","body.size.source","max.size.ingest.mm","max.size.ingest.um","alpha","a.sa","a.v","a.m","a.ssa","R.ave","p.ave","x2M","EC_mono_p.particles.mL","mu.p.mono","mu.p.poly","EC_poly_p.particles.mL","CF_bio","EC_env_p.particles.mL","mu.sa.mono","x_LL_sa","x_UL_sa","mu.sa.poly","EC_poly_sa.particles.mL","EC_env_sa.particles.mL","mu.v.mono","x_LL_v","x_UL_v","mu.v.poly","EC_poly_v.particles.mL","EC_env_v.particles.mL","mu.m.mono","x_LL_m","x_UL_m","mu.m.poly","EC_poly_m.particles.mL","EC_env_m.particles.mL","mu.ssa.mono","x_LL_ssa","x_UL_ssa","mu.ssa.poly","EC_poly_ssa.particles.mL","EC_env_ssa.particles.mL","dose_new"
"298",5736,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.02,5.5013,NA,5.5013,"reported",0.02,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Reproduction","Choriogenin L mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,1728.28436674502,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880.47394420828,1728.28436674502,3086222083473.25,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,5.5013,1,6.66942041352847,0.824854284015592,1.00004657255917,0.824892699590542,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.266589387311,0.266601803061015,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.0425572882481685,0.0425592702499937,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,0.000238949016509227,0.000238960144976437,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,24.2240079447851,24.2251361188285,133.300901530508
"299",5738,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.002,0.5787,NA,0.5787,"reported",0.002,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Fitness","Reproduction","Choriogenin H mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,181.80396688698,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.00661143972,181.80396688698,324649940869.607,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,0.5787,1,6.66942041352847,0.0867691589551239,1.00004657255917,0.0867732000169136,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.0280434221796441,0.0280447282335829,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.00447674235348284,0.00447695084683099,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,2.51358398658298e-05,2.51370105062193e-05,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,2.5482037695903,2.54832244596114,28.0447282335829
"300",5739,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.02,5.5013,NA,5.5013,"reported",0.02,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Reproduction","Choriogenin H mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,1728.28436674502,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880.47394420828,1728.28436674502,3086222083473.25,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,5.5013,1,6.66942041352847,0.824854284015592,1.00004657255917,0.824892699590542,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.266589387311,0.266601803061015,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.0425572882481685,0.0425592702499937,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,0.000238949016509227,0.000238960144976437,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,24.2240079447851,24.2251361188285,133.300901530508
"301",5741,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.002,0.5787,NA,0.5787,"reported",0.002,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Sex Hormones","Estrogen Receptor α mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,181.80396688698,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.00661143972,181.80396688698,324649940869.607,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,0.5787,1,6.66942041352847,0.0867691589551239,1.00004657255917,0.0867732000169136,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.0280434221796441,0.0280447282335829,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.00447674235348284,0.00447695084683099,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,2.51358398658298e-05,2.51370105062193e-05,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,2.5482037695903,2.54832244596114,14.0223641167915
"302",5747,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.002,0.5787,NA,0.5787,"reported",0.002,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Reproduction","vtg1 mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,181.80396688698,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.00661143972,181.80396688698,324649940869.607,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,0.5787,1,6.66942041352847,0.0867691589551239,1.00004657255917,0.0867732000169136,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.0280434221796441,0.0280447282335829,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.00447674235348284,0.00447695084683099,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,2.51358398658298e-05,2.51370105062193e-05,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,2.5482037695903,2.54832244596114,14.0223641167915
"303",5750,"Workshop",NA,"10.1016/j.envpol.2019.113024",159,"Y",2,2,2,2,2,2,1,2,1,1,2,0,1,0,2,1,2,2,2,2,2,0,0,2,0,0,1,15,7,"Wang",2019,"Oryzias melastigma","Fish","Marine","Adult","In Vivo","F","Particle Only","water","N","Y","N","seawater",NA,NA,NA,NA,"27",NA,NA,60,NA,3,"3","3",0,"20",NA,0.002,0.5787,NA,0.5787,"reported",0.002,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","decrease","Fitness","Reproduction","vtg2 mRNA expression","Subcell","liver","Polystyrene",1.07,"estimated","Sphere",NA,NA,NA,10,NA,"1µm < 100µm",314.1592654,523.5987756,5.6e-07,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","N","Y","N","commercial","unknown","N","Not Cleaned","No","N","Y","sonicated","Y","dissection h2o2 digestion microscopy","liver,gills,gut",22,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,181.80396688698,560998688.214286,"monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.00661143972,181.80396688698,324649940869.607,4,"fishbase.org",2.76939075388703,2769.39075388703,2.07,1.5,1.48,1.32,1.98,0.77,1.1,3596.61136868445,0.5787,1,6.66942041352847,0.0867691589551239,1.00004657255917,0.0867732000169136,314.1592654,1.80251477086768,23316634.1108068,6482.94511712434,0.0280434221796441,0.0280447282335829,523.5987756,0.207996569298423,9676910178.68097,67684.6214310246,0.00447674235348284,0.00447695084683099,0.00056,2.28796226228265e-07,10644.6011965491,1.93321537171033,2.51358398658298e-05,2.51370105062193e-05,560998.688214286,7878253.9405582,2190.46572814451,19103.515959978,2.5482037695903,2.54832244596114,14.0223641167915
"304",5755,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",NA,100,81200,NA,81200,"reported",100,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NOEC",NA,"Fitness","Reproduction","Time to Offspring","Organism",NA,"Polyvinylchloride",1.34,"estimated","Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,2.31e-05,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,2037975112.3684,1086502842.83816,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,0.0854359997790465,3468711945.3624,2037975112.3684,88224030838458816,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,81200,1,2.46779494716222,32903.8683272182,1.00021597071873,32910.9745993098,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,129295174.754625,129323098.726445,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,74804796.8377304,74820952.4834679,0.0231,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,11322837.0442276,11325282.4454821,1086502.84283816,9353833.59105866,54557.9220510952,128012.504528023,279331.051248176,279391.378576077,129323098726.445
"305",5756,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",NA,500,253000,NA,253000,"reported",500,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","LOEC","increase","Fitness","Reproduction","Time to Offspring","Organism",NA,"Polyvinylchloride",1.34,"estimated","Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,2.31e-05,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",2,6349848564.39907,1086502842.83816,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,0.0854359997790465,10807686233.703,6349848564.39907,274885219238055168,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,253000,1,2.46779494716222,102520.673482589,1.00021597071873,102542.814946125,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,402853192.277343,402940196.770821,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,233074059.112633,233124396.284697,0.0231,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,35279282.9087389,35286902.2008249,1086502.84283816,9353833.59105866,54557.9220510952,128012.504528023,870329.506967838,870517.47265699,201470098385.411
"306",5757,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",11400,45.4,NA,NA,11400,"reported",45.4,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50",NA,"Fitness","Reproduction","Number of Offspring","Organism",NA,"Polyvinylchloride",1.34,"estimated","Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,2.31e-05,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",10,286119658.633002,1086502842.83816,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,0.0854359997790465,486986652.427726,286119658.633002,12386132408355054,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,11400,1,2.46779494716222,4619.50860751585,1.00021597071873,4620.50628610999,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,18152278.2290976,18156198.5896734,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,10502151.280174,10504419.4373342,0.0231,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,1589659.3879827,1590002.70786326,1086502.84283816,9353833.59105866,54557.9220510952,128012.504528023,39216.4283772069,39224.8979774296,1815619858.96734
"307",5762,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",9260,12.4,NA,NA,9260,"reported",12.4,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC10",NA,"Fitness","Reproduction","Number of Offspring","Organism",NA,"Polyurethane",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,232409477.10014,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,395569859.779012,232409477.10014,NA,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,9260,1,2.46779494716222,3752.3376934734,1.00021597071873,3753.14808854198,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,14744745.2983723,14747929.7316119,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,8530694.81179044,8532537.19208021,NA,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,NA,NA,NA,9353833.59105866,54557.9220510952,128012.504528023,NA,NA,14747929731.6119
"308",5763,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",72900,236,NA,NA,72900,"reported",236,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50",NA,"Fitness","Reproduction","Number of Offspring","Organism",NA,"Polyurethane",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",10,1829659922.31104,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,3114151487.89309,1829659922.31104,NA,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,72900,1,2.46779494716222,29540.541884904,1.00021597071873,29546.9217769665,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,116079042.359756,116104112.033964,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,67158493.7126915,67172997.9808474,NA,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,NA,NA,NA,9353833.59105866,54557.9220510952,128012.504528023,NA,NA,11610411203.3964
"309",5768,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",10700,23.6,NA,NA,10700,"reported",23.6,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC10",NA,"Fitness","Reproduction","Number of Offspring","Organism",NA,"Polylactic Acid",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",1,268550907.664309,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,457083963.243567,268550907.664309,NA,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,10700,1,2.46779494716222,4335.85457021224,1.00021597071873,4336.79098784008,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,17037664.6536267,17041344.2903075,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,9857282.34191768,9859411.22626979,NA,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,NA,NA,NA,9353833.59105866,54557.9220510952,128012.504528023,NA,NA,17041344290.3075
"310",5769,"Workshop",NA,"10.1016/j.envpol.2020.115392",160,"Y",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,0,1,2,21,10,"Zimmermann",2020,"Daphnia magna","Crustacea","Freshwater","Juvenile","In Vivo",NA,"Particle Only","water","N","Y","Y","Elendt m4 medium",NA,NA,NA,NA,"20",NA,NA,21,NA,4,"1-4","10",3,"1",51300,122,NA,NA,51300,"reported",122,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50",NA,"Fitness","Reproduction","Number of Offspring","Organism",NA,"Polylactic Acid",NA,NA,"Fragment",NA,NA,NA,59,NA,"1µm < 100µm",25098.2156695616,42718.1274059408,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Y","Y","Y","lab","N","Y","rinse","ultrapure water","N","Y","Not Evaluated","Y","microscopy flourescent particles","gut",31,"Red Criteria Passed","Red Criteria Passed",1,"Chronic",10,1287538463.84851,NA,"monodisperse",NA,NA,NA,59,45.43,30.4381,NA,25098.2156695616,NA,63758.2087903332,NA,NA,2191439935.92477,1287538463.84851,NA,0.5,"Koelmans 2020",0.11487,114.87,2.64,2,1.68,1.65,2.71,0.67,1.04,171.44776119403,51300,1,2.46779494716222,20787.7887338213,1.00021597071873,20792.278287495,25098.2156695616,1.53195957525638,45030.9326834088,15.7621900139432,81685252.0309394,81702893.6535302,42718.1274059408,0.157479608632252,793633.116992544,46.3701806835579,47259680.7607829,47269887.4680037,NA,1.63778792977542e-07,0.825378441672246,6.71424935530293e-05,NA,NA,NA,9353833.59105866,54557.9220510952,128012.504528023,NA,NA,8170289365.35302
